org_npi,avg_mips_score,mips_clinician_count
1083897136,94.26,2
1083897482,30.0,1
1083897730,0.0,1
1083899256,75.0,1
1083900526,84.58,3
1083903124,67.29,14
1083903298,100.0,1
1083905046,0.0,1
1083908057,77.4,1
1083908081,77.7,1
1083909204,97.13,1
1083910962,82.13,18
1083911218,78.04,5
1083911879,30.0,1
1083911929,75.0,1
1083912471,85.44,70
1083915821,93.71,1
1083916373,86.81,18
1083916589,0.0,1
1083916670,45.61,11
1083917769,81.62,114
1083917918,27.05,1
1083918742,100.0,1
1083920052,91.9,1
1083920573,80.52,1
1083924005,97.96,1
1083925168,88.68,3
1083925531,5.83,1
1083926372,0.0,1
1083926976,75.0,2
1083928501,85.83,164
1083930945,76.53,1
1083931109,72.86,39
1083931182,79.25,7
1083931349,78.41,1
1083931612,75.0,1
1083937130,85.86,1
1083937452,58.88,3
1083940597,81.54,3
1083940936,95.5,1
1083942098,87.33,8
1083943815,93.97,3
1083943922,75.0,1
1083946792,75.0,1
1083947220,22.69,5
1083949309,85.12,2
1083950018,75.0,1
1083952857,77.58,9
1083953137,85.68,2
1083953558,18.05,1
1083953772,78.37,9
1083955173,57.88,3
1083957583,75.0,1
1083957906,70.28,2
1083958706,0.0,1
1083959548,82.07,5
1083961346,0.0,1
1083962294,61.72,29
1083962815,82.55,1
1083962856,96.21,1
1083963201,90.85,1
1083964159,68.94,1
1083966170,81.28,1
1083967988,89.98,36
1083969018,0.0,1
1083972640,100.0,1
1083974653,75.0,2
1083976294,87.83,110
1083981344,95.9,2
1083982037,73.29,5
1083983209,98.63,2
1083983407,95.73,3
1083985600,81.92,7
1083987630,5.95,1
1083989438,73.99,5
1083990717,77.23,31
1083991087,9.88,1
1083992010,100.0,1
1083993984,0.0,2
1083995674,86.1,22
1083999841,45.62,2
1093000606,87.25,3
1093003535,70.94,9
1093003550,79.34,15
1093006108,88.55,10
1093006520,82.26,76
1093008278,81.42,3
1093011934,69.71,3
1093011942,60.81,3
1093012874,64.58,2
1093013351,90.8,1
1093014912,98.67,1
1093016651,86.03,3
1093016826,19.25,1
1093018095,98.33,1
1093018616,86.43,1
1093018913,0.0,1
1093019093,68.3,5
1093020216,79.56,37
1093020620,75.0,1
1093020893,50.0,3
1093021586,25.7,1
1093024101,81.89,54
1093024333,75.0,1
1093025686,78.23,7
1093025702,75.0,1
1093027112,74.83,3
1093027815,95.3,1
1093031106,75.0,2
1093032963,71.06,6
1093034159,91.38,6
1093034456,0.0,1
1093035479,0.0,1
1093035628,78.88,2
1093035677,89.04,25
1093036618,75.0,1
1093036857,0.0,1
1093037210,99.09,3
1093038127,98.07,1
1093039570,87.64,1
1093042632,86.29,1
1093044570,90.18,2
1093044794,27.5,1
1093048431,94.74,8
1093050890,99.88,2
1093059164,89.19,17
1093059248,87.11,3
1093060253,75.0,1
1093061582,98.5,1
1093061806,80.95,5
1093062473,94.63,2
1093062937,74.82,3
1093063869,97.22,9
1093067530,63.34,2
1093068611,54.31,3
1093069601,79.07,1
1093070500,93.88,4
1093071771,83.03,5
1093074221,19.33,1
1093075848,84.91,15
1093076606,65.48,1
1093080079,54.38,2
1093081762,95.36,2
1093082604,97.45,1
1093083388,38.53,1
1093085441,84.71,9
1093086902,80.34,7
1093087108,62.63,1
1093087926,19.77,1
1093088320,94.03,2
1093089831,87.83,4
1093090342,78.72,825
1093095184,73.52,2
1093098022,75.0,2
1093098097,75.0,1
1093099046,64.47,9
1093103145,80.62,5
1093108771,0.0,1
1093109639,92.76,1
1093111890,0.0,1
1093112039,89.23,28
1093112724,75.0,1
1093115370,86.86,2
1093115735,97.12,1
1093116535,83.15,2
1093117574,91.14,3
1093118051,76.51,1
1093119539,85.07,1
1093119638,85.6,375
1093120909,76.16,9
1093122046,80.83,1
1093122533,6.93,1
1093123085,75.0,1
1093123309,89.14,15
1093125684,91.3,11
1093130585,78.3,310
1093130700,80.0,5
1093130742,89.05,19
1093130924,76.29,28
1093131419,84.16,4
1093132821,91.36,6
1093134215,54.12,2
1093135279,38.4,2
1093136053,8.59,1
1093137051,80.68,5
1093137796,88.57,27
1093138851,85.07,106
1093138935,95.79,35
1093139040,78.64,3
1093139230,89.06,1
1093139339,87.5,2
1093142085,91.05,2
1093142325,75.0,1
1093142895,84.81,22
1093143356,25.59,1
1093144610,84.44,21
1093146862,84.57,1
1093148272,35.35,2
1093148488,7.5,1
1093150385,82.98,1
1093150955,61.11,1
1093151045,92.4,2
1093151334,83.67,7
1093152118,83.74,3
1093152266,91.2,1
1093152324,83.96,1
1093154296,77.54,8
1093158347,81.51,16
1093159253,94.96,1
1093159618,39.12,1
1093161119,33.05,1
1093162836,82.76,7
1093164410,75.0,3
1093165334,85.94,135
1093166803,97.58,1
1093168437,80.47,4
1093168809,77.7,1
1093178311,75.0,1
1093178485,85.09,3
1093180127,0.0,1
1093184129,80.99,1
1093184921,85.92,3
1093186249,81.86,1
1093186371,0.0,1
1093188096,80.53,6
1093188708,79.91,2
1093189581,94.63,2
1093190449,75.0,1
1093191322,90.94,44
1093192858,75.0,1
1093194821,81.28,1
1093196503,35.0,1
1093198350,85.66,4
1093198566,86.48,3
1093198905,75.0,1
1093199242,92.85,3
1093199275,76.37,1
1093200511,80.18,1
1093201543,83.13,21
1093201832,82.54,1099
1093202541,76.23,1
1093202665,97.9,43
1093204778,82.6,6
1093205312,63.66,2
1093206302,11.04,1
1093208266,100.0,1
1093213506,92.68,2
1093213951,100.0,2
1093220006,62.94,17
1093220113,11.75,1
1093220303,94.74,3
1093221434,82.35,1888
1093221723,75.0,1
1093222374,90.08,3
1093224123,78.75,2
1093224818,91.55,3
1093225138,87.84,6
1093225369,86.69,17
1093226805,59.94,3
1093227456,0.0,1
1093228108,59.78,1
1093234759,81.74,2
1093235707,70.71,5
1093237125,39.95,2
1093238248,87.96,3
1093238354,88.18,2
1093239469,76.74,2
1093239683,87.8,98
1093240285,81.59,16
1093242422,77.33,2
1093242703,27.0,1
1093245979,68.89,1
1093246969,74.96,1
1093248288,72.15,5
1093250581,90.77,1
1093251142,75.0,1
1093251761,90.42,2
1093251860,84.55,12
1093253197,84.14,1
1093253890,87.95,2
1093254120,100.0,1
1093254419,90.4,4
1093254690,88.64,1
1093257776,75.15,2
1093257859,100.0,1
1093260176,0.0,1
1093260994,82.7,1
1093262248,89.9,1
1093263055,78.91,4
1093263717,79.57,1058
1093264558,40.36,1
1093266314,65.71,1
1093269995,98.66,1
1093272841,91.54,1
1093273716,93.68,1
1093274235,17.0,1
1093278681,90.38,3
1093281438,78.47,1
1093281735,86.68,1
1093282360,86.41,1
1093283970,84.91,8
1093284010,97.69,17
1093285462,76.46,7
1093286379,85.27,23
1093286544,75.0,2
1093287971,0.0,1
1093291601,14.06,1
1093292393,98.81,1
1093294563,79.28,8
1093294910,75.84,3
1093295545,97.0,2
1093295792,86.89,5
1093296592,34.59,6
1093296824,80.48,14
1093297269,90.26,3
1093297384,81.31,1
1093303273,90.38,1
1093307811,83.0,2
1093308397,86.18,1
1093308504,82.63,1
1093310583,43.44,3
1093316242,100.0,1
1093316549,87.9,39
1093322257,80.4,16
1093324949,93.41,1
1093324956,75.0,1
1093331456,91.89,2
1093332819,93.19,4
1093335705,86.12,2
1093338030,94.05,1
1093348351,92.46,1
1093348641,97.22,2
1093349169,71.75,1
1093349946,85.59,1
1093350357,97.58,1
1093352502,65.45,2
1093353054,95.51,1
1093356685,86.36,3
1093356842,86.68,2
1093366999,74.29,2
1093368185,90.3,12
1093368607,91.74,1
1093370090,75.0,1
1093370918,99.16,40
1093371312,86.8,50
1093371742,93.71,2
1093373763,80.99,1
1093374464,28.92,2
1093375123,15.56,1
1093375420,75.07,2
1093379158,89.05,4
1093379315,81.46,2
1093381485,63.39,28
1093381709,75.87,8
1093385676,88.13,1
1093387748,0.0,1
1093388159,72.34,2
1093390056,84.72,2
1093390965,78.53,1
1093398539,67.56,1
1093402349,79.92,16
1093406712,81.28,1
1093408452,94.89,1
1093410045,78.78,40
1093411308,94.93,1
1093411969,88.87,5
1093414666,0.0,1
1093416893,98.41,3
1093419475,87.47,3
1093421208,100.0,1
1093424723,98.33,1
1093425100,99.64,1
1093425647,83.21,9
1093426207,98.66,1
1093428633,75.28,1
1093433674,75.97,3
1093436842,68.68,2
1093437246,61.55,3
1093437386,60.78,8
1093438111,86.35,2
1093438830,92.31,23
1093439044,97.5,1
1093439762,96.9,1
1093444937,94.36,1
1093447252,100.0,1
1093448102,86.03,1
1093448755,83.85,1
1093449225,100.0,2
1093449274,83.98,42
1093451098,100.0,1
1093452278,100.0,1
1093452773,94.11,1
1093466781,78.01,2
1093466955,75.0,1
1093472656,88.68,1
1093475220,63.27,5
1093475832,48.2,2
1093477226,83.0,1
1093478075,84.41,5
1093482770,66.1,1
1093487449,86.97,22
1093487464,75.06,2
1093493637,83.83,215
1093494197,97.5,1
1093496432,77.25,1
1093499204,89.9,1
1093502148,84.47,1
1093502742,98.07,1
1093503914,83.34,2
1093524167,95.2,1
1093525370,81.43,1
1093528622,70.31,1
1093529356,78.81,1
1093530479,100.0,1
1093531410,92.76,1
1093531709,72.34,1
1093532889,76.85,24
1093532954,83.4,2
1093536047,64.78,1
1093536351,79.27,1
1093537193,75.31,1
1093537474,79.16,15
1093540163,75.0,1
1093540874,95.26,1
1093540981,80.62,2
1093543902,73.09,2
1093544918,94.36,1
1093544983,78.59,5
1093550063,92.61,1
1093550915,82.01,174
1093551939,30.0,1
1093554396,72.29,1
1093554982,73.0,2
1093557381,74.6,1
1093560583,78.22,2
1093562324,93.51,1
1093563512,86.79,1
1093563546,43.92,2
1093565293,96.46,1
1093568222,0.0,2
1093571911,71.79,1
1093574592,100.0,1
1093577421,55.09,2
1093577710,0.0,1
1093577827,86.47,6
1093578197,84.7,1
1093580987,86.52,1
1093581365,74.33,4
1093581399,94.08,1
1093582470,96.51,1
1093585036,74.18,5
1093590242,87.83,1
1093596652,100.0,2
1093597890,0.0,1
1093598898,77.76,16
1093608929,82.69,2
1093702367,75.0,1
1093702938,89.63,1
1093703340,87.31,2
1093704025,87.16,3
1093704108,72.41,14
1093705535,87.72,2
1093707879,73.86,247
1093708315,64.47,1
1093709180,85.04,127
1093709958,68.86,7
1093711459,97.08,2
1093712358,85.33,31
1093712655,89.99,4
1093712689,94.15,7
1093712911,83.3,256
1093713372,83.06,136
1093714412,85.41,11
1093715054,89.66,6
1093715773,54.04,4
1093716086,80.64,11
1093716524,99.92,1
1093717357,93.76,2
1093718496,81.47,235
1093718587,90.83,1
1093718884,84.93,3
1093719932,91.99,1
1093720443,69.5,1
1093721367,0.0,1
1093721722,32.27,1
1093722282,82.73,5
1093723330,90.2,9
1093723538,80.5,67
1093723546,75.58,3
1093724767,37.74,7
1093724809,94.48,1
1093725145,84.82,281
1093727042,51.68,2
1093727455,88.67,20
1093727471,92.95,1
1093728214,16.48,4
1093728800,79.97,1
1093729493,71.02,1
1093731366,75.0,1
1093732844,99.56,2
1093733933,26.22,3
1093735995,100.0,9
1093737017,96.02,21
1093737124,18.37,1
1093738437,75.0,1
1093738965,86.59,5
1093739757,83.33,3
1093741126,81.31,3
1093741464,78.45,42
1093741753,81.65,7
1093742462,100.0,2
1093742769,99.86,2
1093743213,91.75,24
1093743783,87.4,6
1093743874,94.48,12
1093744286,75.0,1
1093748071,96.34,7
1093748170,48.39,2
1093748550,11.99,1
1093749202,30.0,1
1093749970,78.98,23
1093750176,25.79,1
1093750481,72.59,15
1093751539,76.4,2
1093752149,93.69,17
1093755407,95.83,1
1093756314,78.9,93
1093756496,98.71,7
1093756629,83.39,3
1093756926,89.54,13
1093758161,71.68,1
1093758781,85.53,122
1093758831,88.48,10
1093759326,89.93,4
1093759847,84.23,185
1093760431,83.03,107
1093760944,80.93,52
1093760969,99.15,1
1093761330,85.94,2
1093761710,86.09,24
1093762353,83.02,231
1093762577,95.36,1
1093762635,86.99,75
1093762759,73.57,33
1093762825,88.35,2
1093763203,89.97,5
1093763518,86.33,50
1093763591,96.65,287
1093763757,80.66,5
1093763781,86.95,24
1093764805,86.5,23
1093765604,78.96,50
1093766867,81.61,2
1093767063,87.16,12
1093767121,0.0,1
1093768012,75.0,4
1093768723,85.26,661
1093768830,87.11,22
1093769069,97.34,2
1093769101,75.42,18
1093770091,84.06,10
1093771263,83.89,2
1093771420,85.2,1
1093772527,92.67,28
1093774614,83.67,1
1093774762,84.16,18
1093775405,95.83,6
1093775892,80.29,1
1093776403,100.0,5
1093777666,77.37,37
1093778052,76.66,3
1093778110,0.0,1
1093778706,87.68,29
1093778805,66.88,3
1093779621,85.1,53
1093779696,71.59,19
1093779704,82.5,111
1093779951,75.0,1
1093780058,51.52,17
1093780645,77.66,10
1093780652,72.01,2
1093782070,79.47,1242
1093783698,63.51,1
1093786642,5.4,2
1093787384,87.66,96
1093791188,0.0,1
1093792830,94.57,1
1093793028,82.98,2
1093793408,84.28,37
1093793473,79.32,16
1093794513,78.33,64
1093796609,77.14,171
1093796781,76.52,34
1093798704,75.0,2
1093799025,75.0,2
1093801524,95.21,14
1093802688,92.11,3
1093803116,0.0,1
1093803397,77.98,323
1093805384,65.27,3
1093806705,0.0,2
1093807232,75.0,1
1093809097,75.0,2
1093809212,79.69,13
1093809824,73.1,2
1093809956,11.26,1
1093810392,81.29,2
1093810608,100.0,3
1093810830,83.4,1
1093811408,87.8,2
1093812224,23.89,1
1093812406,87.16,59
1093812703,17.33,1
1093812729,94.17,51
1093813453,91.91,2
1093814113,66.46,2
1093814188,90.18,12
1093814550,38.35,1
1093815078,46.58,2
1093816548,92.61,3
1093818171,68.55,18
1093818544,82.55,6
1093819542,88.31,165
1093819724,0.0,1
1093819799,77.62,7
1093820169,67.04,2
1093820763,25.83,5
1093820979,94.43,1
1093821837,83.44,9
1093823742,84.07,208
1093825002,3.35,4
1093826133,80.54,1
1093826513,0.0,1
1093826547,95.75,1
1093826968,90.82,1
1093827511,97.26,3
1093829210,97.58,3
1093829442,76.89,16
1093829608,84.24,35
1093830325,86.42,10
1093832701,6.5,1
1093834608,69.84,1
1093834830,82.85,2
1093837312,88.07,39
1093838195,86.26,1
1093838609,93.06,9
1093838740,93.51,1
1093839060,89.44,1
1093839342,86.05,14
1093839540,85.39,1
1093840415,77.58,2
1093843450,74.5,15
1093844292,100.0,4
1093846248,74.35,9
1093847931,53.53,1
1093848905,77.37,10
1093851339,0.0,1
1093851594,97.6,3
1093853731,25.55,1
1093854473,46.23,1
1093854812,85.73,1
1093855348,100.0,1
1093855801,86.4,5
1093856932,0.0,1
1093857088,24.76,1
1093857393,97.58,12
1093858862,92.76,1
1093859621,16.04,1
1093860421,0.0,1
1093860595,97.18,1
1093860843,86.28,16
1093862740,75.94,127
1093863458,97.03,1
1093863565,85.48,1
1093864837,82.19,701
1093865214,62.51,4
1093865677,11.55,3
1093868267,95.75,1
1093868572,18.33,1
1093868820,100.0,1
1093869588,82.78,1
1093869851,54.31,3
1093869968,31.79,3
1093869976,94.36,6
1093870099,91.67,3
1093870982,80.57,7
1093871568,8.22,1
1093872251,71.9,1
1093873168,0.0,1
1093873176,61.07,6
1093873556,87.9,2
1093876757,0.0,1
1093877219,92.02,1
1093878548,75.0,1
1093879975,81.49,3
1093880148,75.0,1
1093880247,73.02,16
1093880270,80.0,4
1093881468,76.51,12
1093887390,92.61,1
1093888216,75.0,1
1093888356,100.0,2
1093888547,74.45,1
1093892275,87.62,35
1093892788,100.0,1
1093894172,79.49,34
1093894651,0.0,1
1093894834,95.0,4
1093895690,87.99,1
1093896862,66.1,1
1093898967,77.21,2
1093899189,86.62,1
1093899767,86.44,1
1093900961,26.61,1
1093901340,75.0,1
1093901696,82.34,6
1093901977,75.0,1
1093902793,79.62,13
1093903205,83.0,1
1093903320,89.08,4
1093903494,75.0,1
1093904047,95.33,4
1093904054,72.4,1
1093904864,100.0,1
1093905085,90.48,2
1093905812,20.54,2
1093905986,84.45,4
1093909608,82.22,1
1093911422,0.0,1
1093911935,73.15,9
1093912495,52.94,4
1093913477,100.0,1
1093914111,79.09,22
1093914392,96.68,1
1093917643,89.74,257
1093917833,7.5,1
1093918161,0.0,1
1093926438,0.0,1
1093926552,85.94,1
1093927881,22.69,1
1093928707,28.84,1
1093929390,91.46,22
1093929895,96.3,12
1093930638,73.92,12
1093931107,89.61,2
1093931255,94.11,1
1093932683,82.55,1
1093932691,81.87,1
1093934002,47.33,3
1093938334,41.99,1
1093939001,99.46,3
1093939233,84.8,8
1093941601,72.6,3
1093944605,25.38,2
1093945537,66.94,5
1093945891,88.87,1
1093946436,91.04,3
1093947236,86.03,70
1093947418,75.0,1
1093947434,55.5,1
1093947491,81.06,43
1093948051,0.0,1
1093949000,97.29,1
1093951188,77.9,4
1093951303,100.0,1
1093952194,97.27,1
1093952905,77.43,3
1093953044,46.0,2
1093953127,87.12,72
1093953234,75.0,1
1093955262,96.59,1
1093956278,88.01,19
1093956302,33.96,15
1093958035,80.72,2
1093959322,85.79,90
1093960171,92.86,11
1093961351,15.43,1
1093963050,82.68,1
1093963795,27.72,1
1093967861,82.63,119
1093968372,89.49,4
1093969024,81.31,1
1093970436,89.08,5
1093971061,100.0,3
1093973190,0.0,1
1093973778,80.0,5
1093973836,100.0,4
1093973885,80.94,95
1093974107,91.53,1
1093976243,93.14,254
1093977191,96.51,2
1093982068,100.0,1
1093982175,70.0,2
1093982217,93.58,1
1093982738,95.83,2
1093984122,98.82,1
1093984379,0.0,1
1093984486,93.09,1
1093984577,92.53,1
1093984817,51.46,2
1093987539,18.27,2
1093988222,75.0,1
1093988719,67.07,1
1093989048,68.0,4
1093990608,75.0,1
1093993131,16.67,1
1093993735,85.23,1
1093993909,94.92,1
1093994337,90.5,2
1093995714,96.06,1
1093995938,27.35,1
1093996035,64.89,3
1093996357,100.0,1
1093996423,0.0,1
1093998171,75.0,1
1093998429,100.0,1
1093998908,0.0,1
1093999609,95.1,1
1093999666,81.98,1
1093999690,100.0,1
1104001593,67.32,1
1104001643,0.0,1
1104002799,92.93,1
1104003490,83.87,3
1104004795,82.04,4
1104005156,55.65,1
1104006030,100.0,2
1104006253,91.14,5
1104008820,85.44,2
1104009265,81.49,1
1104009299,85.27,16
1104010107,21.96,1
1104011493,75.0,2
1104012061,75.0,1
1104013473,75.0,2
1104013846,75.0,1
1104013879,80.94,98
1104014208,80.54,2
1104014315,15.9,1
1104015569,100.0,3
1104015890,22.78,1
1104016849,92.74,5
1104017011,88.7,6
1104017698,24.52,1
1104017821,75.09,4
1104018159,34.42,2
1104018191,0.0,1
1104018423,97.92,70
1104018571,76.39,23
1104018878,61.6,2
1104025121,48.52,1
1104025220,0.0,2
1104025246,75.0,1
1104025709,10.04,1
1104025931,75.0,1
1104026160,23.45,1
1104026467,100.0,2
1104027424,0.0,1
1104027879,90.75,182
1104028810,16.25,2
1104029339,54.03,3
1104029719,95.0,1
1104030824,75.0,1
1104030972,61.64,2
1104031798,92.95,9
1104032176,75.0,1
1104034073,75.0,1
1104039114,5.53,5
1104039312,100.0,1
1104039650,76.0,1
1104041185,49.96,2
1104041391,86.29,2
1104044106,91.1,3
1104044262,72.34,1
1104044627,83.29,1
1104045665,93.06,2
1104047653,72.2,2
1104048248,78.59,1
1104048651,29.2,1
1104049048,99.26,2
1104051655,49.33,2
1104054279,24.61,1
1104055805,89.93,6
1104056365,76.33,27
1104057272,92.62,1
1104057298,87.69,1
1104057538,0.0,1
1104058940,96.83,116
1104061886,78.63,1
1104063114,79.67,23
1104063619,79.53,1
1104065242,82.92,3
1104066034,80.13,10
1104066232,72.51,2
1104066794,53.14,164
1104067032,78.01,1
1104067115,78.8,25
1104067941,93.49,1
1104068451,50.0,1
1104068485,17.51,1
1104068790,67.0,1
1104073352,78.12,2
1104074962,95.66,4
1104075282,56.91,3
1104075522,94.63,1
1104078542,75.0,2
1104081819,99.24,1
1104085828,82.54,1
1104086479,83.88,14
1104087915,85.67,6
1104088004,75.94,2
1104088657,100.0,1
1104088830,83.09,1
1104088905,92.16,110
1104091487,0.0,1
1104092394,73.23,1
1104092550,7.11,1
1104094143,0.0,1
1104094655,81.37,7
1104095942,68.65,2
1104095975,20.77,1
1104096031,87.4,3
1104096049,82.97,137
1104096981,100.0,1
1104097021,74.1,2
1104097310,94.46,21
1104097666,81.44,28
1104097906,91.52,51
1104097963,75.0,1
1104098201,14.49,1
1104102078,75.0,2
1104102151,75.0,1
1104102268,80.57,41
1104103852,81.0,1
1104104488,66.1,3
1104105873,0.0,1
1104109321,82.31,3
1104112838,83.56,46
1104113430,79.61,5
1104116896,92.75,12
1104118116,94.32,4
1104118389,12.63,1
1104119189,44.7,1
1104119957,92.07,1
1104120351,17.11,1
1104120385,88.87,1
1104123421,88.39,3
1104123835,82.72,1
1104123892,42.5,2
1104124924,67.32,1
1104124981,91.3,1
1104127554,0.0,1
1104128891,91.92,1
1104130574,86.99,1
1104130863,84.47,1
1104131168,0.0,1
1104139534,87.38,4
1104139898,98.5,1
1104140300,75.0,1
1104141118,75.0,1
1104144914,100.0,2
1104147081,32.65,2
1104147222,96.57,1
1104148642,87.15,9
1104149160,73.55,1
1104149509,56.91,1
1104150556,75.0,1
1104150564,98.66,1
1104150739,83.66,39
1104151091,80.44,9
1104151588,86.44,1
1104152016,77.09,1
1104152495,92.7,2
1104152859,97.49,1
1104153535,84.7,2
1104153998,97.58,1
1104154053,75.0,1
1104157114,25.75,1
1104157825,97.25,1
1104158732,77.59,2
1104160555,88.13,1
1104162635,93.74,1
1104162700,88.58,5
1104163070,85.28,2
1104163179,49.93,1
1104163526,17.87,1
1104164508,22.93,1
1104166313,93.39,18
1104167121,80.27,1
1104167626,54.79,1
1104170398,85.12,1
1104170661,100.0,4
1104170901,85.93,18
1104171404,76.82,5
1104172642,92.35,1
1104175058,94.11,2
1104176205,87.19,9
1104176700,98.42,2
1104177674,94.11,3
1104178482,77.75,11
1104179365,75.0,1
1104181338,28.97,3
1104182104,10.42,2
1104183052,79.36,342
1104183599,38.62,2
1104185289,0.0,1
1104186691,75.0,1
1104187061,97.9,4
1104188424,73.25,8
1104188515,75.0,3
1104189406,36.0,3
1104190941,95.67,3
1104192921,75.0,1
1104193069,82.02,20
1104197706,26.59,1
1104201334,73.71,3
1104202761,94.46,2627
1104204080,61.76,1
1104204361,89.73,64
1104204775,22.5,1
1104205046,80.32,186
1104205400,76.09,2
1104219385,69.8,2
1104220797,0.0,1
1104221035,91.52,3
1104222801,100.0,2
1104223726,77.52,1
1104224641,92.93,1
1104225887,100.0,1
1104228105,68.55,5
1104228337,68.9,5
1104229392,85.58,78
1104229855,100.0,1
1104231240,0.0,1
1104231349,36.83,4
1104233675,0.0,1
1104234194,94.47,1
1104234376,87.51,2
1104235241,81.57,1
1104235951,100.0,1
1104239763,92.76,1
1104242346,74.14,8
1104242783,77.68,1
1104245794,95.11,3
1104245893,91.65,14
1104246065,55.65,25
1104248368,91.42,1
1104248699,81.16,114
1104250067,93.09,1
1104250158,93.36,3
1104250265,88.05,2
1104252030,88.44,1
1104255272,78.76,12
1104255744,75.93,1
1104256130,15.08,7
1104256189,19.27,1
1104258342,100.0,1
1104259035,70.55,2
1104259191,95.0,1
1104259639,83.62,1
1104262088,16.81,1
1104264993,78.45,1
1104267327,75.0,1
1104268572,63.28,13
1104270198,78.39,3
1104271246,0.0,1
1104273440,45.98,5
1104277656,73.07,13
1104278860,98.49,1
1104279470,0.0,1
1104281252,91.84,2
1104281286,8.29,1
1104281468,49.51,1
1104282292,84.45,1
1104283910,96.54,2
1104286640,89.08,9
1104289297,89.63,1
1104289685,100.0,8
1104290089,75.0,1
1104291178,91.62,1
1104291236,84.29,58
1104292168,94.11,1
1104294909,55.1,1
1104295112,92.74,3
1104296433,66.15,1
1104303791,96.25,1
1104305648,75.11,5
1104306919,75.0,1
1104307081,31.44,3
1104307834,90.62,6
1104308881,3.87,1
1104309277,79.2,8
1104315068,91.06,56
1104315373,82.4,1
1104316108,79.36,2
1104318625,29.73,2
1104319102,95.77,4
1104320001,87.76,2
1104321959,78.04,491
1104323252,70.17,5
1104323534,64.29,8
1104325760,46.0,1
1104326263,83.77,48
1104329440,80.74,27
1104330182,91.25,1
1104330224,72.81,2
1104331420,49.58,2
1104335439,74.38,4
1104336338,92.76,1
